,video_name,tag
1571,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_359.mp4,normal
1572,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1179.mp4,normal
1573,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_662.mp4,normal
1574,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_269.mp4,normal
1575,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_644.mp4,normal
1576,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1423.mp4,normal
1577,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1260.mp4,normal
1578,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_50.mp4,normal
1579,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_687.mp4,normal
1580,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_281.mp4,normal
1581,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_427.mp4,normal
1582,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1223.mp4,normal
1583,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_817.mp4,normal
1584,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_808.mp4,normal
1585,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1309.mp4,normal
1586,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_588.mp4,normal
1587,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_652.mp4,normal
1588,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_666.mp4,normal
1589,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1487.mp4,normal
1590,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_676.mp4,normal
1591,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_447.mp4,normal
1592,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_211.mp4,normal
1593,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_441.mp4,normal
1594,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_460.mp4,normal
1595,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_962.mp4,normal
1596,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_694.mp4,normal
1597,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_104.mp4,normal
1598,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_544.mp4,normal
1599,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_783.mp4,normal
1600,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1490.mp4,normal
1601,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_42.mp4,normal
1602,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1130.mp4,normal
1603,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_752.mp4,normal
1604,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1019.mp4,normal
1605,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1452.mp4,normal
1606,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_868.mp4,normal
1607,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1349.mp4,normal
1608,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1117.mp4,normal
1609,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_316.mp4,normal
1610,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1428.mp4,normal
1611,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1112.mp4,normal
1612,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_126.mp4,normal
1613,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_370.mp4,normal
1614,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_435.mp4,normal
1615,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_848.mp4,normal
1616,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_753.mp4,normal
1617,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1320.mp4,normal
1618,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_335.mp4,normal
1619,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_251.mp4,normal
1620,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_409.mp4,normal
1621,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_191.mp4,normal
1622,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_889.mp4,normal
1623,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_381.mp4,normal
1624,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1148.mp4,normal
1625,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_424.mp4,normal
1626,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_626.mp4,normal
1627,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_932.mp4,normal
1628,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1149.mp4,normal
1629,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_900.mp4,normal
1630,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_824.mp4,normal
1631,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_118.mp4,normal
1632,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_237.mp4,normal
1633,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_673.mp4,normal
1634,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1371.mp4,normal
1635,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1401.mp4,normal
1636,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_515.mp4,normal
1637,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_362.mp4,normal
1638,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_120.mp4,normal
1639,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_811.mp4,normal
1640,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_713.mp4,normal
1641,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1453.mp4,normal
1642,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_403.mp4,normal
1643,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1136.mp4,normal
1644,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_47.mp4,normal
1645,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1363.mp4,normal
1646,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_405.mp4,normal
1647,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_516.mp4,normal
1648,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_563.mp4,normal
1649,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_834.mp4,normal
1650,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_134.mp4,normal
1651,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_688.mp4,normal
1652,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_102.mp4,normal
1653,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_828.mp4,normal
1654,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_555.mp4,normal
1655,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_827.mp4,normal
1656,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1045.mp4,normal
1657,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_368.mp4,normal
1658,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_168.mp4,normal
1659,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_908.mp4,normal
1660,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1482.mp4,normal
1661,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1295.mp4,normal
1662,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_973.mp4,normal
1663,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_243.mp4,normal
1664,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_726.mp4,normal
1665,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1382.mp4,normal
1666,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_275.mp4,normal
1667,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1169.mp4,normal
1668,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_931.mp4,normal
1669,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_556.mp4,normal
1670,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_195.mp4,normal
1671,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_176.mp4,normal
1672,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1292.mp4,normal
1673,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_620.mp4,normal
1674,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1424.mp4,normal
1675,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_139.mp4,normal
1676,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_703.mp4,normal
1677,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_96.mp4,normal
1678,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1261.mp4,normal
1679,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1317.mp4,normal
1680,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1129.mp4,normal
1681,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_204.mp4,normal
1682,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_319.mp4,normal
1683,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1222.mp4,normal
1684,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_622.mp4,normal
1685,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_180.mp4,normal
1686,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_320.mp4,normal
1687,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_542.mp4,normal
1688,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_630.mp4,normal
1689,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_883.mp4,normal
1690,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_458.mp4,normal
1691,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_388.mp4,normal
1692,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1289.mp4,normal
1693,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1384.mp4,normal
1694,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_509.mp4,normal
1695,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_219.mp4,normal
1696,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_720.mp4,normal
1697,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_282.mp4,normal
1698,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1123.mp4,normal
1699,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_597.mp4,normal
1700,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_864.mp4,normal
1701,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_697.mp4,normal
1702,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_13.mp4,normal
1703,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_788.mp4,normal
1704,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_517.mp4,normal
1705,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1500.mp4,normal
1706,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_953.mp4,normal
1707,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_473.mp4,normal
1708,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1171.mp4,normal
1709,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_467.mp4,normal
1710,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1140.mp4,normal
1711,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1359.mp4,normal
1712,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_132.mp4,normal
1713,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_700.mp4,normal
1714,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_754.mp4,normal
1715,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1480.mp4,normal
1716,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_29.mp4,normal
1717,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_258.mp4,normal
1718,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1388.mp4,normal
1719,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1327.mp4,normal
1720,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_796.mp4,normal
1721,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1150.mp4,normal
1722,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_880.mp4,normal
1723,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1446.mp4,normal
1724,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_895.mp4,normal
1725,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_512.mp4,normal
1726,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_884.mp4,normal
1727,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_683.mp4,normal
1728,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1243.mp4,normal
1729,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_955.mp4,normal
1730,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1421.mp4,normal
1731,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1348.mp4,normal
1732,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_536.mp4,normal
1733,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_365.mp4,normal
1734,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_886.mp4,normal
1735,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1314.mp4,normal
1736,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_252.mp4,normal
1737,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1496.mp4,normal
1738,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/normal/normal_1318.mp4,normal
